code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
03181,Montcombroux-les-Mines,03,76575,Saint-Étienne-du-Rouvray,76,4.78962595208586,2019
03185,Montluçon,03,38185,Grenoble,38,3.16998213332183,2019
03185,Montluçon,03,42218,Saint-Étienne,42,0.971351018773477,2019
03185,Montluçon,03,76540,Rouen,76,2.94362440723192,2019
03187,Montoldre,03,42218,Saint-Étienne,42,4.87710185820472,2019
03190,Moulins,03,34172,Montpellier,34,5.50646165614781,2019
03190,Moulins,03,42218,Saint-Étienne,42,3.10760702753858,2019
03254,Saint-Pourçain-sur-Sioule,03,76540,Rouen,76,5.08988592431382,2019
03258,Saint-Rémy-en-Rollat,03,42218,Saint-Étienne,42,4.94027303754267,2019
03304,Vendat,03,35238,Rennes,35,5.0,2019
03309,Le Veurdre,03,76540,Rouen,76,9.75412368958134,2019
03310,Vichy,03,34172,Montpellier,34,8.18623196303222,2019
03310,Vichy,03,35238,Rennes,35,2.75545217443506,2019
03310,Vichy,03,38185,Grenoble,38,2.00849786126698,2019
03310,Vichy,03,42218,Saint-Étienne,42,5.37550072237905,2019
04004,Allemagne-en-Provence,04,34172,Montpellier,34,4.87529011566196,2019
04012,Aubenas-les-Alpes,04,34172,Montpellier,34,4.69337448712333,2019
04019,Barcelonnette,04,38185,Grenoble,38,5.11938418590514,2019
04026,Bellaffaire,04,38185,Grenoble,38,4.59459459459459,2019
04070,Digne-les-Bains,04,34172,Montpellier,34,2.29046175338606,2019
04086,Faucon-de-Barcelonnette,04,34172,Montpellier,34,5.17404502036529,2019
04096,Jausiers,04,38185,Grenoble,38,5.0,2019
04111,Mane,04,34172,Montpellier,34,9.93815303967706,2019
04112,Manosque,04,38185,Grenoble,38,5.71952279917533,2019
04112,Manosque,04,76540,Rouen,76,2.84555662619175,2019
04113,Marcoux,04,34172,Montpellier,34,4.08264351145054,2019
04127,Montfort,04,34172,Montpellier,34,4.31177047828434,2019
04134,La Motte-du-Caire,04,34172,Montpellier,34,15.0818181818182,2019
04143,Oraison,04,34057,Castelnau-le-Lez,34,4.89397637921755,2019
04143,Oraison,04,34172,Montpellier,34,9.7879527584351,2019
04143,Oraison,04,42218,Saint-Étienne,42,5.09039725826501,2019
04143,Oraison,04,76540,Rouen,76,4.7051347046542,2019
04152,Pierrevert,04,35238,Rennes,35,4.98793144107204,2019
04160,Reillanne,04,35238,Rennes,35,5.0559275748974,2019
04217,Thoard,04,34172,Montpellier,34,10.0,2019
05006,L'Argentière-la-Bessée,05,38421,Saint-Martin-d'Hères,38,9.82609463985185,2019
05017,La Bâtie-Neuve,05,34198,Pérols,34,4.83937375566477,2019
05017,La Bâtie-Neuve,05,38185,Grenoble,38,5.12076099453392,2019
05017,La Bâtie-Neuve,05,38421,Saint-Martin-d'Hères,38,4.83937375566477,2019
05023,Briançon,05,34172,Montpellier,34,6.5773514251297,2019
05023,Briançon,05,35238,Rennes,35,7.8980765559643,2019
05023,Briançon,05,38185,Grenoble,38,23.8912810327244,2019
05039,Aubessagne,05,38185,Grenoble,38,5.00743435716531,2019
05040,Chorges,05,38185,Grenoble,38,5.07430061669137,2019
05046,Embrun,05,38185,Grenoble,38,9.84434609320337,2019
05061,Gap,05,34172,Montpellier,34,11.9910745464108,2019
05061,Gap,05,35238,Rennes,35,5.99949789858535,2019
05061,Gap,05,38185,Grenoble,38,36.153614692749,2019
05061,Gap,05,38229,Meylan,38,2.99881323454194,2019
05061,Gap,05,38562,Vizille,38,0.889650662584555,2019
05061,Gap,05,42218,Saint-Étienne,42,4.95540259128193,2019
05063,La Grave,05,38169,Fontaine,38,5.01796725303994,2019
05063,La Grave,05,38185,Grenoble,38,5.01796725303984,2019
05063,La Grave,05,38562,Vizille,38,5.01796725303984,2019
05070,Laragne-Montéglin,05,38421,Saint-Martin-d'Hères,38,4.98406427369045,2019
05079,Le Monêtier-les-Bains,05,34172,Montpellier,34,5.01871649475691,2019
05079,Le Monêtier-les-Bains,05,38185,Grenoble,38,10.0363131631663,2019
05084,Montgardin,05,38185,Grenoble,38,5.0,2019
05090,La Motte-en-Champsaur,05,42218,Saint-Étienne,42,5.07177033492823,2019
05096,Orcières,05,38185,Grenoble,38,5.03650847638801,2019
05106,Prunières,05,38421,Saint-Martin-d'Hères,38,5.01438342004151,2019
05109,Puy-Saint-Pierre,05,38185,Grenoble,38,5.10286426310073,2019
05123,La Roche-des-Arnauds,05,34172,Montpellier,34,4.87372103461759,2019
05128,Saint-André-d'Embrun,05,38185,Grenoble,38,5.0,2019
05128,Saint-André-d'Embrun,05,42218,Saint-Étienne,42,10.0,2019
05132,Saint-Bonnet-en-Champsaur,05,34022,Baillargues,34,4.96362754607178,2019
05145,Saint-Jean-Saint-Nicolas,05,38185,Grenoble,38,5.05103465029422,2019
05145,Saint-Jean-Saint-Nicolas,05,38421,Saint-Martin-d'Hères,38,5.05103465029422,2019
05153,Saint-Michel-de-Chaillol,05,38185,Grenoble,38,5.09575525451062,2019
05174,Val-des-Prés,05,38185,Grenoble,38,5.0,2019
05178,Ventavon,05,38185,Grenoble,38,9.67542233042112,2019
05181,Villar-d'Arêne,05,34172,Montpellier,34,5.00672938550875,2019
05181,Villar-d'Arêne,05,38562,Vizille,38,4.85827482127093,2019
05183,Villar-Saint-Pancrace,05,38185,Grenoble,38,5.07583524161105,2019
06004,Antibes,06,34172,Montpellier,34,20.8093620839449,2019
06004,Antibes,06,35238,Rennes,35,5.54659850653584,2019
06004,Antibes,06,38185,Grenoble,38,12.5776727107632,2019
06004,Antibes,06,42218,Saint-Étienne,42,3.09421607021518,2019
06011,Beaulieu-sur-Mer,06,35238,Rennes,35,5.14672376341188,2019
06012,Beausoleil,06,38185,Grenoble,38,2.60714698444715,2019
06012,Beausoleil,06,76540,Rouen,76,0.901022652264533,2019
06018,Biot,06,76540,Rouen,76,4.94768353365646,2019
06021,Bonson,06,35238,Rennes,35,4.86411353786118,2019
06023,Breil-sur-Roya,06,34172,Montpellier,34,4.86451208500454,2019
06026,Cabris,06,34172,Montpellier,34,5.0,2019
06027,Cagnes-sur-Mer,06,34172,Montpellier,34,11.7481350322648,2019
06027,Cagnes-sur-Mer,06,35238,Rennes,35,3.06975360135151,2019
06027,Cagnes-sur-Mer,06,38185,Grenoble,38,3.08200368924254,2019
06027,Cagnes-sur-Mer,06,42218,Saint-Étienne,42,1.01404990007571,2019
06029,Cannes,06,34172,Montpellier,34,13.790290492269,2019
06029,Cannes,06,38185,Grenoble,38,5.95153359074361,2019
06029,Cannes,06,76540,Rouen,76,2.94026306163994,2019
06030,Le Cannet,06,34172,Montpellier,34,15.4611250090839,2019
06030,Le Cannet,06,35238,Rennes,35,0.910698713092589,2019
06030,Le Cannet,06,38185,Grenoble,38,6.70210353114553,2019
06030,Le Cannet,06,42207,Saint-Chamond,42,0.958981847817136,2019
06031,Cantaron,06,38185,Grenoble,38,5.06416292527141,2019
06032,Cap-d'Ail,06,34172,Montpellier,34,4.98988638862441,2019
06044,La Colle-sur-Loup,06,34172,Montpellier,34,15.1213657109813,2019
06044,La Colle-sur-Loup,06,76540,Rouen,76,5.04045523699377,2019
06054,Drap,06,38185,Grenoble,38,5.77599943968377,2019
06065,La Gaude,06,34172,Montpellier,34,5.0,2019
06065,La Gaude,06,35238,Rennes,35,5.0,2019
06069,Grasse,06,35238,Rennes,35,8.14018365799367,2019
06069,Grasse,06,38185,Grenoble,38,9.17684490984024,2019
06069,Grasse,06,42218,Saint-Étienne,42,5.98391559221557,2019
06083,Menton,06,35047,Bruz,35,1.02693835757302,2019
06083,Menton,06,38185,Grenoble,38,4.93378873019257,2019
06083,Menton,06,76429,Le Mesnil-Esnard,76,3.8677423319723,2019
06083,Menton,06,76540,Rouen,76,5.07031937560867,2019
06084,Mouans-Sartoux,06,34172,Montpellier,34,2.72329687235342,2019
06084,Mouans-Sartoux,06,38185,Grenoble,38,2.72329687235342,2019
06085,Mougins,06,35238,Rennes,35,3.60457709430763,2019
06085,Mougins,06,38185,Grenoble,38,9.60760198688011,2019
06085,Mougins,06,76451,Mont-Saint-Aignan,76,3.60457709430763,2019
06088,Nice,06,34022,Baillargues,34,4.94998771831845,2019
06088,Nice,06,34172,Montpellier,34,109.777647530656,2019
06088,Nice,06,34198,Pérols,34,18.0958655904648,2019
06088,Nice,06,35238,Rennes,35,22.9787467310591,2019
06088,Nice,06,38185,Grenoble,38,37.9917792386371,2019
06088,Nice,06,42218,Saint-Étienne,42,6.27412256801879,2019
06088,Nice,06,76165,Caudebec-lès-Elbeuf,76,2.70378143971874,2019
06088,Nice,06,76540,Rouen,76,23.9994839457697,2019
06094,Péone,06,34172,Montpellier,34,4.79937146343837,2019
06095,Peymeinade,06,38185,Grenoble,38,4.98842592592593,2019
06108,La Roquette-sur-Siagne,06,34172,Montpellier,34,10.0859914546988,2019
06108,La Roquette-sur-Siagne,06,38185,Grenoble,38,4.95147018406897,2019
06123,Saint-Laurent-du-Var,06,34172,Montpellier,34,1.04731772739444,2019
06123,Saint-Laurent-du-Var,06,34198,Pérols,34,4.38550547853669,2019
06123,Saint-Laurent-du-Var,06,35238,Rennes,35,2.89595686457969,2019
06123,Saint-Laurent-du-Var,06,38185,Grenoble,38,2.77078078679369,2019
06123,Saint-Laurent-du-Var,06,38421,Saint-Martin-d'Hères,38,1.04731772739444,2019
06123,Saint-Laurent-du-Var,06,76540,Rouen,76,2.73592551189003,2019
06147,Tourrette-Levens,06,38185,Grenoble,38,5.03845813054344,2019
06148,Tourrettes-sur-Loup,06,38185,Grenoble,38,4.97292640905703,2019
06152,Valbonne,06,42207,Saint-Chamond,42,4.84278459768315,2019
06152,Valbonne,06,76451,Mont-Saint-Aignan,76,1.1723615918507,2019
06155,Vallauris,06,38185,Grenoble,38,2.78731345460793,2019
06155,Vallauris,06,76540,Rouen,76,7.73689007954771,2019
06157,Vence,06,34172,Montpellier,34,2.81321394214089,2019
06157,Vence,06,35238,Rennes,35,2.61687782713169,2019
06161,Villeneuve-Loubet,06,76540,Rouen,76,3.73255050130868,2019
06163,Tende,06,38185,Grenoble,38,5.27901925643291,2019
07009,Andance,07,34172,Montpellier,34,4.97286825874689,2019
07010,Annonay,07,34172,Montpellier,34,5.21167565050912,2019
07010,Annonay,07,38185,Grenoble,38,19.6972791988494,2019
07010,Annonay,07,42218,Saint-Étienne,42,59.0863649335008,2019
07013,Ardoix,07,42218,Saint-Étienne,42,5.02003205128201,2019
07019,Aubenas,07,34172,Montpellier,34,15.6341123537566,2019
07019,Aubenas,07,38151,Échirolles,38,1.08072230614207,2019
07019,Aubenas,07,38185,Grenoble,38,21.2093359207274,2019
07019,Aubenas,07,38421,Saint-Martin-d'Hères,38,3.20093058231601,2019
07019,Aubenas,07,38486,Seyssins,38,1.08971649246588,2019
07019,Aubenas,07,42218,Saint-Étienne,42,2.69897580034362,2019
07019,Aubenas,07,76451,Mont-Saint-Aignan,76,1.08971649246588,2019
07026,Le Béage,07,42218,Saint-Étienne,42,5.07228193740209,2019
07027,Beauchastel,07,38185,Grenoble,38,15.0,2019
07042,Bourg-Saint-Andéol,07,34172,Montpellier,34,15.1606220779871,2019
07042,Bourg-Saint-Andéol,07,42218,Saint-Étienne,42,4.98843169519965,2019
07044,Brossainc,07,42218,Saint-Étienne,42,5.2,2019
07050,Chambonas,07,34172,Montpellier,34,5.32549871431362,2019
07051,Champagne,07,38185,Grenoble,38,4.96721405635653,2019
07054,Chanéac,07,38185,Grenoble,38,5.0,2019
07064,Le Cheylard,07,38185,Grenoble,38,4.82406390340546,2019
07078,Davézieux,07,38421,Saint-Martin-d'Hères,38,5.21896331786872,2019
07078,Davézieux,07,42218,Saint-Étienne,42,4.67826647282612,2019
07078,Davézieux,07,42330,Villars,42,4.9412246571973,2019
07084,Eclassan,07,42218,Saint-Étienne,42,10.0450368755709,2019
07087,Fabras,07,38185,Grenoble,38,4.87612612612614,2019
07089,Félines,07,42275,Saint-Priest-en-Jarez,42,5.18509749317864,2019
07090,Flaviac,07,38185,Grenoble,38,4.90787988328087,2019
07097,Glun,07,38185,Grenoble,38,5.0,2019
07100,Gravières,07,34172,Montpellier,34,4.8488533051284,2019
07100,Gravières,07,38421,Saint-Martin-d'Hères,38,4.8488533051284,2019
07102,Guilherand-Granges,07,35238,Rennes,35,2.75598230177174,2019
07102,Guilherand-Granges,07,38185,Grenoble,38,8.58423675021321,2019
07102,Guilherand-Granges,07,38229,Meylan,38,4.17243312377765,2019
07110,Joyeuse,07,34172,Montpellier,34,5.0,2019
07116,Labégude,07,34172,Montpellier,34,5.0,2019
07117,Lablachère,07,38151,Échirolles,38,5.07503922152532,2019
07122,Lachapelle-sous-Aubenas,07,34172,Montpellier,34,15.2824948915452,2019
07127,Lalevade-d'Ardèche,07,34172,Montpellier,34,5.0,2019
07129,Lamastre,07,34172,Montpellier,34,4.97247274833494,2019
07129,Lamastre,07,42218,Saint-Étienne,42,4.97247274833494,2019
07132,Largentière,07,38185,Grenoble,38,10.0513348778995,2019
07134,Laurac-en-Vivarais,07,34172,Montpellier,34,10.0,2019
