code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
42302,Sorbiers,42,01443,Villars-les-Dombes,01,5.07989106614652,2019
34172,Montpellier,34,01450,Villieu-Loyes-Mollon,01,5.31243531497373,2019
34172,Montpellier,34,01454,Virignin,01,5.0,2019
35001,Acigné,35,02073,Berry-au-Bac,02,10.6134952237119,2019
38185,Grenoble,38,02152,Cerseuil,02,25.0,2019
38185,Grenoble,38,02168,Château-Thierry,02,1.01547368979303,2019
35238,Rennes,35,02173,Chauny,02,2.65544363228496,2019
35238,Rennes,35,02299,Évergnicourt,02,5.1123595505618,2019
38185,Grenoble,38,02304,La Fère,02,15.0,2019
34172,Montpellier,34,02336,Frières-Faillouël,02,5.0,2019
34172,Montpellier,34,02408,Laon,02,10.7849127418973,2019
76540,Rouen,76,02408,Laon,02,6.00002339865035,2019
38545,Vif,38,02419,Leschelle,02,15.0,2019
76540,Rouen,76,02555,Nogent-l'Artaud,02,5.0,2019
35238,Rennes,35,02691,Saint-Quentin,02,6.17254922621399,2019
35352,Vern-sur-Seiche,35,02691,Saint-Quentin,02,1.01270982868671,2019
42207,Saint-Chamond,42,02691,Saint-Quentin,02,5.44377609969223,2019
76540,Rouen,76,02691,Saint-Quentin,02,5.83926120011699,2019
76599,Saint-Léger-du-Bourg-Denis,76,02691,Saint-Quentin,02,3.01978311614588,2019
34022,Baillargues,34,02722,Soissons,02,25.8834976074438,2019
35051,Cesson-Sévigné,35,02722,Soissons,02,1.27350411639301,2019
35238,Rennes,35,02722,Soissons,02,2.80968636596644,2019
76540,Rouen,76,02722,Soissons,02,8.16698598367543,2019
34172,Montpellier,34,02810,Villers-Cotterêts,02,5.15431323998178,2019
34270,Saint-Jean-de-Védas,34,02810,Villers-Cotterêts,02,4.56347061306036,2019
35238,Rennes,35,02810,Villers-Cotterêts,02,2.72190965091673,2019
38185,Grenoble,38,02810,Villers-Cotterêts,02,2.72190965091673,2019
42053,Châteauneuf,42,03025,Bessay-sur-Allier,03,16.0107409063405,2019
38185,Grenoble,38,03053,Chantelle,03,5.04658430510392,2019
38382,Saint-Égrève,38,03079,Cindré,03,20.1109728951419,2019
42218,Saint-Étienne,42,03082,Commentry,03,5.15037188206186,2019
42222,Saint-Galmier,42,03094,Creuzier-le-Vieux,03,10.0,2019
34172,Montpellier,34,03095,Cusset,03,4.86190461170962,2019
42218,Saint-Étienne,42,03095,Cusset,03,5.82444944353624,2019
