code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
91228,Évry-Courcouronnes,91,34057,Castelnau-le-Lez,34,2.19,2019
91435,Morsang-sur-Seine,91,34057,Castelnau-le-Lez,34,5.34,2019
91665,La Ville-du-Bois,91,34057,Castelnau-le-Lez,34,2.5,2019
92004,Asnières-sur-Seine,92,34057,Castelnau-le-Lez,34,6.29,2019
92012,Boulogne-Billancourt,92,34057,Castelnau-le-Lez,34,7.26,2019
92022,Chaville,92,34057,Castelnau-le-Lez,34,1.25,2019
92040,Issy-les-Moulineaux,92,34057,Castelnau-le-Lez,34,2.5,2019
92044,Levallois-Perret,92,34057,Castelnau-le-Lez,34,2.32,2019
92060,Le Plessis-Robinson,92,34057,Castelnau-le-Lez,34,1.1,2019
93007,Le Blanc-Mesnil,93,34057,Castelnau-le-Lez,34,4.44,2019
93078,Villepinte,93,34057,Castelnau-le-Lez,34,1.1,2019
94046,Maisons-Alfort,94,34057,Castelnau-le-Lez,34,23.0,2019
94067,Saint-Mandé,94,34057,Castelnau-le-Lez,34,25.24,2019
95127,Cergy,95,34057,Castelnau-le-Lez,34,12.85,2019
97129,Sainte-Rose,97,34057,Castelnau-le-Lez,34,1.1,2019
97209,Fort-de-France,97,34057,Castelnau-le-Lez,34,0.91,2019
97411,Saint-Denis,97,34057,Castelnau-le-Lez,34,5.21,2019
97422,Le Tampon,97,34057,Castelnau-le-Lez,34,4.99,2019
97617,Tsingoni,97,34057,Castelnau-le-Lez,34,1.25,2019
99999,Résidence antérieure dans un pays étranger,99,34057,Castelnau-le-Lez,34,69.44,2019
12208,Saint-Affrique,12,34058,Castries,34,5.03,2019
13019,Cabriès,13,34058,Castries,34,10.18,2019
13027,Châteaurenard,13,34058,Castries,34,5.16,2019
13054,Marignane,13,34058,Castries,34,15.09,2019
30007,Alès,30,34058,Castries,34,10.18,2019
30120,Gagnières,30,34058,Castries,34,19.62,2019
30134,Issirac,30,34058,Castries,34,10.18,2019
30333,Uchaud,30,34058,Castries,34,5.16,2019
33063,Bordeaux,33,34058,Castries,34,10.18,2019
34003,Agde,34,34058,Castries,34,25.65,2019
34022,Baillargues,34,34058,Castries,34,20.37,2019
34057,Castelnau-le-Lez,34,34058,Castries,34,40.49,2019
34058,Castries,34,34058,Castries,34,5542.93,2019
34077,Clapiers,34,34058,Castries,34,15.28,2019
34090,Le Crès,34,34058,Castries,34,5.09,2019
34110,Galargues,34,34058,Castries,34,5.16,2019
34111,Ganges,34,34058,Castries,34,5.16,2019
34120,Jacou,34,34058,Castries,34,45.71,2019
34123,Juvignac,34,34058,Castries,34,15.34,2019
34129,Lattes,34,34058,Castries,34,10.18,2019
34145,Lunel,34,34058,Castries,34,10.31,2019
34146,Lunel-Viel,34,34058,Castries,34,5.09,2019
