code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
38516,La Tronche,38,38249,Montbonnot-Saint-Martin,38,4.81,2019
38516,La Tronche,38,38332,Renage,38,4.9,2019
38516,La Tronche,38,38421,Saint-Martin-d'Hères,38,184.7,2019
38516,La Tronche,38,38485,Seyssinet-Pariset,38,5.0,2019
38516,La Tronche,38,38516,La Tronche,38,995.37,2019
38516,La Tronche,38,38544,Vienne,38,45.0,2019
38516,La Tronche,38,38548,Villard-de-Lans,38,4.9,2019
38516,La Tronche,38,69381,Lyon 1er Arrondissement,69,40.07,2019
38516,La Tronche,38,69382,Lyon 2e Arrondissement,69,4.9,2019
38516,La Tronche,38,69383,Lyon 3e Arrondissement,69,4.9,2019
38516,La Tronche,38,69387,Lyon 7e Arrondissement,69,9.71,2019
38516,La Tronche,38,69389,Lyon 9e Arrondissement,69,5.07,2019
38516,La Tronche,38,73065,Chambéry,73,4.9,2019
38516,La Tronche,38,73179,La Motte-Servolex,73,5.16,2019
38516,La Tronche,38,73268,Saint-Paul-sur-Isère,73,5.07,2019
38516,La Tronche,38,74010,Annecy,74,9.96,2019
38516,La Tronche,38,75120,Paris 20e Arrondissement,75,5.07,2019
38516,La Tronche,38,92012,Boulogne-Billancourt,92,4.81,2019
38517,Tullins,38,38169,Fontaine,38,5.03,2019
38517,Tullins,38,38170,Fontanil-Cornillon,38,9.85,2019
38517,Tullins,38,38179,Gières,38,5.03,2019
38517,Tullins,38,38185,Grenoble,38,145.87,2019
38517,Tullins,38,38229,Meylan,38,10.26,2019
38517,Tullins,38,38421,Saint-Martin-d'Hères,38,40.77,2019
38517,Tullins,38,38485,Seyssinet-Pariset,38,29.95,2019
38518,Valbonnais,38,38185,Grenoble,38,4.94,2019
38520,Valencogne,38,38185,Grenoble,38,5.12,2019
38522,Valjouffrey,38,38169,Fontaine,38,4.71,2019
38523,Varacieux,38,38185,Grenoble,38,10.03,2019
38524,Varces-Allières-et-Risset,38,38111,Claix,38,50.4,2019
38524,Varces-Allières-et-Risset,38,38126,Corenc,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38151,Échirolles,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38169,Fontaine,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38179,Gières,38,10.08,2019
38524,Varces-Allières-et-Risset,38,38185,Grenoble,38,307.42,2019
38524,Varces-Allières-et-Risset,38,38226,Mens,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38239,Moirans,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38269,La Mure,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38317,Le Pont-de-Claix,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38421,Saint-Martin-d'Hères,38,95.75,2019
38524,Varces-Allières-et-Risset,38,38436,Saint-Paul-de-Varces,38,10.08,2019
38524,Varces-Allières-et-Risset,38,38485,Seyssinet-Pariset,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38486,Seyssins,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38516,La Tronche,38,35.28,2019
38524,Varces-Allières-et-Risset,38,38524,Varces-Allières-et-Risset,38,952.18,2019
38524,Varces-Allières-et-Risset,38,38545,Vif,38,20.16,2019
38524,Varces-Allières-et-Risset,38,38548,Villard-de-Lans,38,5.04,2019
38524,Varces-Allières-et-Risset,38,38562,Vizille,38,5.04,2019
38524,Varces-Allières-et-Risset,38,69279,Jonage,69,5.04,2019
38524,Varces-Allières-et-Risset,38,69381,Lyon 1er Arrondissement,69,5.04,2019
38524,Varces-Allières-et-Risset,38,73008,Aix-les-Bains,73,5.04,2019
38524,Varces-Allières-et-Risset,38,73065,Chambéry,73,5.04,2019
38524,Varces-Allières-et-Risset,38,74010,Annecy,74,5.04,2019
38524,Varces-Allières-et-Risset,38,89024,Auxerre,89,5.04,2019
38526,Vatilieu,38,38185,Grenoble,38,4.85,2019
38527,Vaujany,38,38562,Vizille,38,15.47,2019
38528,Vaulnaveys-le-Bas,38,38053,Bourgoin-Jallieu,38,5.17,2019
38528,Vaulnaveys-le-Bas,38,38126,Corenc,38,5.16,2019
38528,Vaulnaveys-le-Bas,38,38179,Gières,38,20.65,2019
38528,Vaulnaveys-le-Bas,38,38185,Grenoble,38,30.93,2019
38528,Vaulnaveys-le-Bas,38,38229,Meylan,38,5.16,2019
38528,Vaulnaveys-le-Bas,38,38421,Saint-Martin-d'Hères,38,15.48,2019
38528,Vaulnaveys-le-Bas,38,38528,Vaulnaveys-le-Bas,38,98.09,2019
38528,Vaulnaveys-le-Bas,38,38529,Vaulnaveys-le-Haut,38,15.48,2019
38528,Vaulnaveys-le-Bas,38,38545,Vif,38,10.32,2019
38528,Vaulnaveys-le-Bas,38,38562,Vizille,38,113.54,2019
38529,Vaulnaveys-le-Haut,38,26362,Valence,26,5.34,2019
38529,Vaulnaveys-le-Haut,38,38059,Brié-et-Angonnes,38,16.11,2019
38529,Vaulnaveys-le-Haut,38,38126,Corenc,38,5.34,2019
38529,Vaulnaveys-le-Haut,38,38133,Coublevie,38,5.31,2019
38529,Vaulnaveys-le-Haut,38,38169,Fontaine,38,16.04,2019
38529,Vaulnaveys-le-Haut,38,38179,Gières,38,96.12,2019
38529,Vaulnaveys-le-Haut,38,38185,Grenoble,38,101.19,2019
38529,Vaulnaveys-le-Haut,38,38200,Jarrie,38,10.67,2019
38529,Vaulnaveys-le-Haut,38,38203,Laffrey,38,10.67,2019
38529,Vaulnaveys-le-Haut,38,38229,Meylan,38,5.32,2019
38529,Vaulnaveys-le-Haut,38,38397,Saint-Ismier,38,5.32,2019
38529,Vaulnaveys-le-Haut,38,38421,Saint-Martin-d'Hères,38,42.57,2019
38529,Vaulnaveys-le-Haut,38,38422,Saint-Martin-d'Uriage,38,64.05,2019
38529,Vaulnaveys-le-Haut,38,38516,La Tronche,38,21.4,2019
38529,Vaulnaveys-le-Haut,38,38529,Vaulnaveys-le-Haut,38,341.69,2019
38529,Vaulnaveys-le-Haut,38,38562,Vizille,38,176.15,2019
38529,Vaulnaveys-le-Haut,38,51108,Châlons-en-Champagne,51,5.32,2019
38529,Vaulnaveys-le-Haut,38,63193,Lempdes,63,5.32,2019
38529,Vaulnaveys-le-Haut,38,73051,Le Bourget-du-Lac,73,5.31,2019
38530,Vaulx-Milieu,38,38185,Grenoble,38,5.02,2019
38531,Velanne,38,38474,Sassenage,38,5.22,2019
38532,Vénérieu,38,38185,Grenoble,38,5.21,2019
38532,Vénérieu,38,42218,Saint-Étienne,42,5.13,2019
38533,Venon,38,31555,Toulouse,31,5.04,2019
38533,Venon,38,38126,Corenc,38,4.66,2019
38533,Venon,38,38179,Gières,38,28.45,2019
38533,Venon,38,38185,Grenoble,38,13.98,2019
38533,Venon,38,38421,Saint-Martin-d'Hères,38,49.38,2019
38533,Venon,38,38516,La Tronche,38,5.04,2019
38533,Venon,38,38533,Venon,38,45.56,2019
38533,Venon,38,73008,Aix-les-Bains,73,5.44,2019
38537,La Verpillière,38,34172,Montpellier,34,5.04,2019
38537,La Verpillière,38,35238,Rennes,35,5.07,2019
38537,La Verpillière,38,38151,Échirolles,38,5.04,2019
38538,Le Versoud,38,38126,Corenc,38,34.63,2019
38538,Le Versoud,38,38150,Domène,38,148.4,2019
38538,Le Versoud,38,38151,Échirolles,38,4.95,2019
38538,Le Versoud,38,38169,Fontaine,38,4.95,2019
38538,Le Versoud,38,38179,Gières,38,44.52,2019
38538,Le Versoud,38,38185,Grenoble,38,69.25,2019
38538,Le Versoud,38,38229,Meylan,38,19.79,2019
38538,Le Versoud,38,38271,Murianette,38,4.95,2019
38538,Le Versoud,38,38421,Saint-Martin-d'Hères,38,123.66,2019
38538,Le Versoud,38,38516,La Tronche,38,24.73,2019
38540,Veurey-Voroize,38,38151,Échirolles,38,5.0,2019
38540,Veurey-Voroize,38,38185,Grenoble,38,45.0,2019
38540,Veurey-Voroize,38,38281,Noyarey,38,10.0,2019
38540,Veurey-Voroize,38,38474,Sassenage,38,55.0,2019
38540,Veurey-Voroize,38,38485,Seyssinet-Pariset,38,30.0,2019
38540,Veurey-Voroize,38,38540,Veurey-Voroize,38,175.0,2019
38540,Veurey-Voroize,38,69383,Lyon 3e Arrondissement,69,5.0,2019
38540,Veurey-Voroize,38,74012,Annemasse,74,5.0,2019
38540,Veurey-Voroize,38,75106,Paris 6e Arrondissement,75,5.0,2019
38543,Vézeronce-Curtin,38,34172,Montpellier,34,4.93,2019
38543,Vézeronce-Curtin,38,38421,Saint-Martin-d'Hères,38,4.7,2019
38544,Vienne,38,35238,Rennes,35,5.0,2019
38544,Vienne,38,38185,Grenoble,38,31.08,2019
38544,Vienne,38,42095,Firminy,42,9.87,2019
38544,Vienne,38,42218,Saint-Étienne,42,45.56,2019
38544,Vienne,38,42234,Saint-Héand,42,3.21,2019
38544,Vienne,38,42259,Saint-Martin-la-Plaine,42,2.5,2019
38544,Vienne,38,76540,Rouen,76,3.35,2019
38545,Vif,38,26281,Romans-sur-Isère,26,4.85,2019
38545,Vif,38,26311,Saint-Laurent-en-Royans,26,4.4,2019
38545,Vif,38,34172,Montpellier,34,4.85,2019
38545,Vif,38,38053,Bourgoin-Jallieu,38,5.01,2019
38545,Vif,38,38111,Claix,38,19.57,2019
38545,Vif,38,38126,Corenc,38,4.85,2019
38545,Vif,38,38130,La Côte-Saint-André,38,5.01,2019
38545,Vif,38,38133,Coublevie,38,4.85,2019
38545,Vif,38,38151,Échirolles,38,24.43,2019
38545,Vif,38,38158,Eybens,38,4.54,2019
38545,Vif,38,38169,Fontaine,38,4.85,2019
38545,Vif,38,38179,Gières,38,5.01,2019
38545,Vif,38,38185,Grenoble,38,494.02,2019
38545,Vif,38,38187,Le Gua,38,5.18,2019
38545,Vif,38,38200,Jarrie,38,10.03,2019
38545,Vif,38,38229,Meylan,38,9.55,2019
38545,Vif,38,38317,Le Pont-de-Claix,38,4.85,2019
38545,Vif,38,38382,Saint-Égrève,38,33.34,2019
38545,Vif,38,38388,Saint-Georges-de-Commiers,38,9.7,2019
38545,Vif,38,38397,Saint-Ismier,38,14.4,2019
38545,Vif,38,38400,Saint-Jean-de-Moirans,38,4.85,2019
38545,Vif,38,38421,Saint-Martin-d'Hères,38,98.52,2019
38545,Vif,38,38436,Saint-Paul-de-Varces,38,4.85,2019
38545,Vif,38,38474,Sassenage,38,5.01,2019
38545,Vif,38,38499,Susville,38,9.7,2019
38545,Vif,38,38516,La Tronche,38,19.57,2019
38545,Vif,38,38524,Varces-Allières-et-Risset,38,52.47,2019
38545,Vif,38,38545,Vif,38,1124.24,2019
38545,Vif,38,38562,Vizille,38,29.6,2019
38545,Vif,38,38563,Voiron,38,4.85,2019
38545,Vif,38,38565,Voreppe,38,9.4,2019
38545,Vif,38,69286,Rillieux-la-Pape,69,4.85,2019
38545,Vif,38,69383,Lyon 3e Arrondissement,69,9.55,2019
38545,Vif,38,70263,Genevrey,70,5.01,2019
38545,Vif,38,73065,Chambéry,73,9.55,2019
38545,Vif,38,73261,Saint-Michel-de-Maurienne,73,4.85,2019
38545,Vif,38,74010,Annecy,74,5.01,2019
38547,Villard-Bonnot,38,38126,Corenc,38,9.9,2019
38547,Villard-Bonnot,38,38150,Domène,38,14.85,2019
38547,Villard-Bonnot,38,38151,Échirolles,38,9.9,2019
38547,Villard-Bonnot,38,38158,Eybens,38,4.95,2019
38547,Villard-Bonnot,38,38169,Fontaine,38,4.95,2019
38547,Villard-Bonnot,38,38179,Gières,38,19.79,2019
38547,Villard-Bonnot,38,38185,Grenoble,38,168.25,2019
38547,Villard-Bonnot,38,38229,Meylan,38,19.79,2019
38547,Villard-Bonnot,38,38382,Saint-Égrève,38,4.95,2019
38547,Villard-Bonnot,38,38421,Saint-Martin-d'Hères,38,128.67,2019
38547,Villard-Bonnot,38,38474,Sassenage,38,9.9,2019
38547,Villard-Bonnot,38,38485,Seyssinet-Pariset,38,4.95,2019
38547,Villard-Bonnot,38,38516,La Tronche,38,9.9,2019
38547,Villard-Bonnot,38,38524,Varces-Allières-et-Risset,38,14.85,2019
38547,Villard-Bonnot,38,38545,Vif,38,9.9,2019
38547,Villard-Bonnot,38,76540,Rouen,76,4.95,2019
38548,Villard-de-Lans,38,38151,Échirolles,38,14.88,2019
38548,Villard-de-Lans,38,38169,Fontaine,38,10.36,2019
38548,Villard-de-Lans,38,38185,Grenoble,38,34.94,2019
38548,Villard-de-Lans,38,38421,Saint-Martin-d'Hères,38,5.18,2019
38548,Villard-de-Lans,38,38485,Seyssinet-Pariset,38,4.93,2019
38548,Villard-de-Lans,38,38562,Vizille,38,4.85,2019
38552,Villard-Saint-Christophe,38,38185,Grenoble,38,4.64,2019
38553,Villefontaine,38,38111,Claix,38,2.94,2019
38553,Villefontaine,38,38185,Grenoble,38,53.73,2019
38553,Villefontaine,38,38445,Saint-Pierre-de-Mésage,38,3.3,2019
38553,Villefontaine,38,38524,Varces-Allières-et-Risset,38,6.21,2019
38553,Villefontaine,38,42218,Saint-Étienne,42,2.23,2019
38553,Villefontaine,38,42305,La Talaudière,42,5.89,2019
38553,Villefontaine,38,76540,Rouen,76,2.99,2019
38555,Villeneuve-de-Marc,38,38516,La Tronche,38,4.97,2019
38557,Villette-d'Anthon,38,38185,Grenoble,38,10.16,2019
38557,Villette-d'Anthon,38,38474,Sassenage,38,5.21,2019
38559,Vinay,38,38185,Grenoble,38,29.6,2019
38559,Vinay,38,38382,Saint-Égrève,38,4.93,2019
38559,Vinay,38,38421,Saint-Martin-d'Hères,38,9.87,2019
38559,Vinay,38,38516,La Tronche,38,4.93,2019
38559,Vinay,38,76681,Sotteville-lès-Rouen,76,4.93,2019
38560,Val-de-Virieu,38,38185,Grenoble,38,9.78,2019
38561,Viriville,38,38151,Échirolles,38,4.94,2019
38561,Viriville,38,38185,Grenoble,38,9.89,2019
38562,Vizille,38,01185,Plateau d'Hauteville,01,5.0,2019
38562,Vizille,38,26362,Valence,26,5.0,2019
38562,Vizille,38,34116,Grabels,34,5.0,2019
38562,Vizille,38,38052,Le Bourg-d'Oisans,38,5.0,2019
38562,Vizille,38,38095,Chatte,38,10.0,2019
38562,Vizille,38,38111,Claix,38,20.0,2019
38562,Vizille,38,38130,La Côte-Saint-André,38,5.0,2019
38562,Vizille,38,38151,Échirolles,38,25.0,2019
38562,Vizille,38,38169,Fontaine,38,5.0,2019
38562,Vizille,38,38179,Gières,38,10.0,2019
38562,Vizille,38,38185,Grenoble,38,115.0,2019
38562,Vizille,38,38200,Jarrie,38,30.0,2019
38562,Vizille,38,38226,Mens,38,5.0,2019
38562,Vizille,38,38229,Meylan,38,10.0,2019
38562,Vizille,38,38249,Montbonnot-Saint-Martin,38,5.0,2019
38562,Vizille,38,38269,La Mure,38,5.0,2019
38562,Vizille,38,38382,Saint-Égrève,38,5.0,2019
38562,Vizille,38,38421,Saint-Martin-d'Hères,38,90.0,2019
38562,Vizille,38,38511,Le Touvet,38,5.0,2019
38562,Vizille,38,38524,Varces-Allières-et-Risset,38,5.0,2019
38562,Vizille,38,38528,Vaulnaveys-le-Bas,38,5.0,2019
38562,Vizille,38,38529,Vaulnaveys-le-Haut,38,20.0,2019
38562,Vizille,38,38544,Vienne,38,5.0,2019
38562,Vizille,38,38562,Vizille,38,1145.0,2019
38562,Vizille,38,73065,Chambéry,73,10.0,2019
38562,Vizille,38,73213,La Ravoire,73,5.0,2019
38563,Voiron,38,34172,Montpellier,34,3.44,2019
38563,Voiron,38,35238,Rennes,35,3.56,2019
38563,Voiron,38,38151,Échirolles,38,16.92,2019
38563,Voiron,38,38169,Fontaine,38,10.13,2019
38563,Voiron,38,38170,Fontanil-Cornillon,38,3.04,2019
38563,Voiron,38,38185,Grenoble,38,352.19,2019
38563,Voiron,38,38229,Meylan,38,3.17,2019
38563,Voiron,38,38279,Notre-Dame-de-Mésage,38,1.03,2019
38563,Voiron,38,38281,Noyarey,38,3.56,2019
38563,Voiron,38,38382,Saint-Égrève,38,22.71,2019
38563,Voiron,38,38421,Saint-Martin-d'Hères,38,79.26,2019
38563,Voiron,38,38474,Sassenage,38,3.98,2019
38563,Voiron,38,38485,Seyssinet-Pariset,38,1.07,2019
38563,Voiron,38,38562,Vizille,38,1.03,2019
38564,Voissant,38,38185,Grenoble,38,5.0,2019
38565,Voreppe,38,38126,Corenc,38,9.97,2019
38565,Voreppe,38,38151,Échirolles,38,25.08,2019
38565,Voreppe,38,38158,Eybens,38,5.02,2019
38565,Voreppe,38,38169,Fontaine,38,14.99,2019
38565,Voreppe,38,38170,Fontanil-Cornillon,38,15.03,2019
38565,Voreppe,38,38185,Grenoble,38,249.49,2019
38565,Voreppe,38,38229,Meylan,38,10.13,2019
38565,Voreppe,38,38382,Saint-Égrève,38,69.93,2019
38565,Voreppe,38,38421,Saint-Martin-d'Hères,38,109.84,2019
38565,Voreppe,38,38485,Seyssinet-Pariset,38,5.02,2019
38565,Voreppe,38,38516,La Tronche,38,19.97,2019
38565,Voreppe,38,38545,Vif,38,10.05,2019
38566,Vourey,38,38151,Échirolles,38,5.02,2019
38566,Vourey,38,38179,Gières,38,5.02,2019
38566,Vourey,38,38185,Grenoble,38,20.07,2019
38567,Chamrousse,38,38185,Grenoble,38,4.95,2019
38567,Chamrousse,38,38562,Vizille,38,35.9,2019
39078,Brevans,39,42218,Saint-Étienne,42,5.03,2019
39120,Châtelneuf,39,42218,Saint-Étienne,42,5.16,2019
39193,Le Deschaux,39,42210,Sainte-Croix-en-Jarez,42,5.02,2019
39198,Dole,39,38185,Grenoble,38,2.83,2019
39198,Dole,39,42218,Saint-Étienne,42,7.01,2019
39198,Dole,39,76540,Rouen,76,0.99,2019
39300,Lons-le-Saunier,39,34172,Montpellier,34,1.05,2019
39300,Lons-le-Saunier,39,42218,Saint-Étienne,42,5.29,2019
39330,Miéry,39,34172,Montpellier,34,5.0,2019
39339,Chassal-Molinges,39,42218,Saint-Étienne,42,5.0,2019
39415,Petit-Noir,39,35238,Rennes,35,4.85,2019
39439,Port-Lesney,39,38185,Grenoble,38,5.15,2019
39500,Salins-les-Bains,39,38185,Grenoble,38,4.64,2019
39500,Salins-les-Bains,39,38516,La Tronche,38,5.0,2019
39567,Villeneuve-sous-Pymont,39,42218,Saint-Étienne,42,4.85,2019
40001,Aire-sur-l'Adour,40,34172,Montpellier,34,10.11,2019
40022,Bahus-Soubiran,40,38185,Grenoble,38,5.0,2019
40025,Bascons,40,34022,Baillargues,34,4.77,2019
40035,Bénesse-lès-Dax,40,34172,Montpellier,34,5.39,2019
40035,Bénesse-lès-Dax,40,38185,Grenoble,38,5.22,2019
40046,Biscarrosse,40,34172,Montpellier,34,8.6,2019
40065,Capbreton,40,35238,Rennes,35,4.92,2019
40065,Capbreton,40,38562,Vizille,38,4.92,2019
40097,Eugénie-les-Bains,40,38185,Grenoble,38,4.18,2019
40102,Gabarret,40,35238,Rennes,35,4.81,2019
40168,Magescq,40,76540,Rouen,76,5.18,2019
40183,Mimbaste,40,38185,Grenoble,38,4.6,2019
40192,Mont-de-Marsan,40,35238,Rennes,35,4.1,2019
40192,Mont-de-Marsan,40,38126,Corenc,38,1.03,2019
40192,Mont-de-Marsan,40,38185,Grenoble,38,8.69,2019
40196,Montsoué,40,35238,Rennes,35,4.9,2019
40214,Ossages,40,34172,Montpellier,34,5.02,2019
40231,Port-de-Lanne,40,76540,Rouen,76,4.83,2019
40245,Roquefort,40,38185,Grenoble,38,10.06,2019
40248,Saint-André-de-Seignanx,40,35238,Rennes,35,5.15,2019
40261,Saint-Geours-de-Maremne,40,35238,Rennes,35,5.0,2019
40273,Saint-Martin-de-Seignanx,40,35238,Rennes,35,5.0,2019
40281,Saint-Pierre-du-Mont,40,35238,Rennes,35,5.0,2019
40281,Saint-Pierre-du-Mont,40,38421,Saint-Martin-d'Hères,38,5.0,2019
40287,Sanguinet,40,38185,Grenoble,38,5.18,2019
40312,Tarnos,40,34172,Montpellier,34,2.87,2019
40332,Ychoux,40,35238,Rennes,35,4.96,2019
41018,Blois,41,34172,Montpellier,34,12.63,2019
41018,Blois,41,34198,Pérols,34,2.86,2019
41018,Blois,41,35238,Rennes,35,6.93,2019
41018,Blois,41,35352,Vern-sur-Seiche,35,10.0,2019
41018,Blois,41,42218,Saint-Étienne,42,7.72,2019
41031,Cellettes,41,76540,Rouen,76,5.0,2019
41032,Chailles,41,38185,Grenoble,38,4.97,2019
41055,Valloire-sur-Cisse,41,35238,Rennes,35,5.0,2019
41067,Cour-Cheverny,41,35238,Rennes,35,5.04,2019
41097,Gièvres,41,38516,La Tronche,38,25.0,2019
41104,Huisseau-sur-Cosson,41,34172,Montpellier,34,5.09,2019
41106,Lamotte-Beuvron,41,35238,Rennes,35,4.9,2019
41109,Landes-le-Gaulois,41,35238,Rennes,35,4.43,2019
41123,Marchenoir,41,76540,Rouen,76,5.1,2019
41131,Mazangé,41,34172,Montpellier,34,5.04,2019
41136,Mer,41,38185,Grenoble,38,5.0,2019
41150,Mont-près-Chambord,41,35238,Rennes,35,4.54,2019
41158,Naveil,41,38185,Grenoble,38,4.96,2019
41194,Romorantin-Lanthenay,41,34172,Montpellier,34,6.22,2019
41194,Romorantin-Lanthenay,41,35238,Rennes,35,22.99,2019
41194,Romorantin-Lanthenay,41,38516,La Tronche,38,5.0,2019
41194,Romorantin-Lanthenay,41,42218,Saint-Étienne,42,1.11,2019
41194,Romorantin-Lanthenay,41,76540,Rouen,76,7.25,2019
41198,Saint-Aignan,41,38185,Grenoble,38,4.98,2019
41204,Saint-Claude-de-Diray,41,35238,Rennes,35,4.87,2019
41267,Vallières-les-Grandes,41,34172,Montpellier,34,4.99,2019
41269,Vendôme,41,34172,Montpellier,34,5.23,2019
41269,Vendôme,41,34198,Pérols,34,2.57,2019
41269,Vendôme,41,35238,Rennes,35,3.32,2019
41280,Villefranche-sur-Cher,41,35238,Rennes,35,4.89,2019
41289,Villermain,41,76540,Rouen,76,5.04,2019
41295,Vineuil,41,35238,Rennes,35,5.17,2019
42001,Aboën,42,42001,Aboën,42,5.19,2019
42001,Aboën,42,42095,Firminy,42,10.45,2019
42001,Aboën,42,42169,Périgneux,42,10.52,2019
42001,Aboën,42,42180,Précieux,42,10.52,2019
42001,Aboën,42,42204,Saint-Bonnet-le-Château,42,58.03,2019
42001,Aboën,42,42218,Saint-Étienne,42,10.38,2019
42001,Aboën,42,42262,Saint-Maurice-en-Gourgois,42,10.52,2019
42001,Aboën,42,63113,Clermont-Ferrand,63,5.19,2019
42003,Ambierle,42,34172,Montpellier,34,5.01,2019
42003,Ambierle,42,42218,Saint-Étienne,42,5.01,2019
42003,Ambierle,42,42330,Villars,42,5.01,2019
42005,Andrézieux-Bouthéon,42,21231,Dijon,21,5.16,2019
42005,Andrézieux-Bouthéon,42,38544,Vienne,38,10.36,2019
42005,Andrézieux-Bouthéon,42,41198,Saint-Aignan,41,35.0,2019
42005,Andrézieux-Bouthéon,42,42005,Andrézieux-Bouthéon,42,1650.21,2019
42005,Andrézieux-Bouthéon,42,42059,Chazelles-sur-Lyon,42,5.05,2019
42005,Andrézieux-Bouthéon,42,42094,Feurs,42,5.13,2019
42005,Andrézieux-Bouthéon,42,42095,Firminy,42,4.94,2019
42005,Andrézieux-Bouthéon,42,42097,La Fouillouse,42,10.25,2019
42005,Andrézieux-Bouthéon,42,42127,Mably,42,10.18,2019
42005,Andrézieux-Bouthéon,42,42139,Marlhes,42,5.13,2019
42005,Andrézieux-Bouthéon,42,42147,Montbrison,42,50.88,2019
42005,Andrézieux-Bouthéon,42,42187,Roanne,42,5.05,2019
42005,Andrézieux-Bouthéon,42,42207,Saint-Chamond,42,5.13,2019
42005,Andrézieux-Bouthéon,42,42218,Saint-Étienne,42,295.31,2019
42005,Andrézieux-Bouthéon,42,42222,Saint-Galmier,42,5.09,2019
42005,Andrézieux-Bouthéon,42,42234,Saint-Héand,42,5.13,2019
42005,Andrézieux-Bouthéon,42,42260,Saint-Martin-la-Sauveté,42,5.09,2019
42005,Andrézieux-Bouthéon,42,42275,Saint-Priest-en-Jarez,42,15.3,2019
42005,Andrézieux-Bouthéon,42,42279,Saint-Just-Saint-Rambert,42,76.1,2019
42005,Andrézieux-Bouthéon,42,42304,Sury-le-Comtal,42,15.26,2019
42005,Andrézieux-Bouthéon,42,42323,Veauche,42,30.46,2019
42005,Andrézieux-Bouthéon,42,42324,Veauchette,42,20.43,2019
42005,Andrézieux-Bouthéon,42,42328,Verrières-en-Forez,42,5.13,2019
42005,Andrézieux-Bouthéon,42,42330,Villars,42,25.29,2019
42005,Andrézieux-Bouthéon,42,63113,Clermont-Ferrand,63,15.38,2019
42005,Andrézieux-Bouthéon,42,69014,Aveize,69,5.09,2019
42005,Andrézieux-Bouthéon,42,69029,Bron,69,5.09,2019
42005,Andrézieux-Bouthéon,42,69081,Écully,69,10.33,2019
42005,Andrézieux-Bouthéon,42,69127,Marcy-l'Étoile,69,5.16,2019
42005,Andrézieux-Bouthéon,42,69238,Saint-Symphorien-sur-Coise,69,5.13,2019
42005,Andrézieux-Bouthéon,42,69382,Lyon 2e Arrondissement,69,5.09,2019
42005,Andrézieux-Bouthéon,42,69383,Lyon 3e Arrondissement,69,20.46,2019
42005,Andrézieux-Bouthéon,42,69389,Lyon 9e Arrondissement,69,5.2,2019
42006,Apinac,42,42005,Andrézieux-Bouthéon,42,4.82,2019
42006,Apinac,42,42218,Saint-Étienne,42,5.01,2019
42007,Arcinges,42,42218,Saint-Étienne,42,4.98,2019
42009,Arthun,42,42330,Villars,42,4.9,2019
42010,Aveizieux,42,42005,Andrézieux-Bouthéon,42,5.06,2019
42010,Aveizieux,42,42092,L'Étrat,42,5.06,2019
42010,Aveizieux,42,42208,Saint-Christo-en-Jarez,42,5.06,2019
42010,Aveizieux,42,42218,Saint-Étienne,42,50.12,2019
42010,Aveizieux,42,42222,Saint-Galmier,42,29.98,2019
42010,Aveizieux,42,42223,Saint-Genest-Lerpt,42,4.95,2019
42010,Aveizieux,42,42234,Saint-Héand,42,70.09,2019
42011,Balbigny,42,42005,Andrézieux-Bouthéon,42,10.0,2019
42011,Balbigny,42,42218,Saint-Étienne,42,20.0,2019
42012,Bard,42,42218,Saint-Étienne,42,10.0,2019
42013,Bellegarde-en-Forez,42,34172,Montpellier,34,5.02,2019
42013,Bellegarde-en-Forez,42,42095,Firminy,42,5.02,2019
42013,Bellegarde-en-Forez,42,42218,Saint-Étienne,42,35.11,2019
42013,Bellegarde-en-Forez,42,42222,Saint-Galmier,42,150.48,2019
42017,Le Bessat,42,42218,Saint-Étienne,42,15.51,2019
42019,Boën-sur-Lignon,42,42207,Saint-Chamond,42,5.09,2019
42019,Boën-sur-Lignon,42,42218,Saint-Étienne,42,30.55,2019
42020,Boisset-lès-Montrond,42,42005,Andrézieux-Bouthéon,42,5.37,2019
42020,Boisset-lès-Montrond,42,42218,Saint-Étienne,42,23.42,2019
42020,Boisset-lès-Montrond,42,42222,Saint-Galmier,42,51.73,2019
42021,Boisset-Saint-Priest,42,42005,Andrézieux-Bouthéon,42,5.0,2019
42021,Boisset-Saint-Priest,42,42218,Saint-Étienne,42,10.0,2019
42022,Bonson,42,42005,Andrézieux-Bouthéon,42,264.16,2019
42022,Bonson,42,42207,Saint-Chamond,42,15.49,2019
42022,Bonson,42,42218,Saint-Étienne,42,108.65,2019
42022,Bonson,42,42222,Saint-Galmier,42,5.18,2019
42022,Bonson,42,42223,Saint-Genest-Lerpt,42,10.34,2019
42022,Bonson,42,42275,Saint-Priest-en-Jarez,42,10.36,2019
42023,Bourg-Argental,42,42092,L'Étrat,42,5.02,2019
42023,Bourg-Argental,42,42186,Rive-de-Gier,42,5.0,2019
42023,Bourg-Argental,42,42218,Saint-Étienne,42,50.09,2019
