commune_code,nom,millesimes_1,pourcent_artif_1,surface_artif_1,millesimes_2,pourcent_artif_2,surface_artif_2,flux_surface_1_2,flux_percent_1_2,commune_surface,metropole
76088,Berville-sur-Seine,2019,10.0195886548026,702505.5911,2022,9.91355960286923,695071.5532,-7434.0379,-0.106029051933351,7011321.67499986,Rouen
76095,Bihorel,2019,90.2270746730844,2265562.6504,2022,90.2270746810495,2265562.6506,0.0002,7.965070381033e-09,2510956.5600001,Rouen
76103,Bonsecours,2019,48.6028334521344,1824893.5524,2022,48.5927952363603,1824516.6469,-376.9055,-0.0100382157740597,3754706.09999973,Rouen
76108,Bois-Guillaume,2019,67.9586277852344,6031524.9018,2022,68.1913226002729,6052177.2401,20652.3383,0.232694815038499,8875289.41999987,Rouen
76116,Boos,2019,25.6253686626239,3621978.2193,2022,25.6720819360461,3628580.8349,6602.6156,0.0467132734222488,14134345.7999996,Rouen
76131,La Bouille,2019,26.2176412602524,327464.8033,2022,26.2176412602524,327464.8033,0,0,1249024.65499998,Rouen
76157,Canteleu,2019,25.7884357425707,4550299.858,2022,25.8397905907322,4559361.2823,9061.4243,0.0513548481614663,17644729.9999996,Rouen
76165,Caudebec-lès-Elbeuf,2019,78.8718011550891,2887587.5637,2022,79.0340760288811,2893528.6339,5941.0702,0.162274873792015,3661115.27999977,Rouen
76178,Cléon,2019,42.5770081092342,2777225.0278,2022,43.4718875534348,2835596.4752,58371.4474,0.894879444200562,6522828.05000023,Rouen
76212,Darnétal,2019,44.482485626364,2181985.1575,2022,44.5122086279136,2183443.1504,1457.9929,0.0297230015496055,4905268.055,Rouen
76216,Déville-lès-Rouen,2019,75.4652958379694,2390757.4726,2022,76.0717303515107,2409969.4538,19211.9812,0.606434513541345,3168022.39500017,Rouen
76222,Duclair,2019,23.0867958115077,2337789.7647,2022,23.267867298775,2356125.2268,18335.4621,0.181071487267229,10126090.1849997,Rouen
76231,Elbeuf,2019,20.7252190412121,3385773.9807,2022,20.8695437726048,3409351.5805,23577.5998,0.144324731392739,16336493.1099999,Rouen
76237,Épinay-sur-Duclair,2019,7.0121492498462,466661.8644,2022,7.17874859680818,477749.1301,11087.2657,0.166599346961982,6655047.51500028,Rouen
76273,Fontaine-sous-Préaux,2019,12.8107534837122,456577.685,2022,13.1005321934341,466905.4532,10327.7682,0.289778709721922,3564018.97500019,Rouen
76282,Freneuse,2019,19.9688710425382,651124.5188,2022,20.1362297124327,656581.5791,5457.0603,0.167358669894483,3260697.69999996,Rouen
76313,Gouy,2019,12.6060126296853,636283.3228,2022,12.9167453252214,651967.4283,15684.1055,0.310732695536112,5047459.03000007,Rouen
76319,Grand-Couronne,2019,41.0847088153775,6957036.9219,2022,41.5344649724731,7033195.9183,76158.9964,0.449756157095514,16933397.1749997,Rouen
76322,Le Grand-Quevilly,2019,80.947719726483,8901493.2198,2022,81.1705260699003,8925994.3319,24501.1121,0.222806343417361,10996595.3950001,Rouen
76350,Hautot-sur-Seine,2019,19.1003358031864,409585.4092,2022,19.4856560986305,417848.1734,8262.7642,0.385320295444124,2144388.52500002,Rouen
76354,Hénouville,2019,11.3994330476254,1227117.9406,2022,11.6470181463446,1253769.8026,26651.862,0.247585098719199,10764727.82,Rouen
76366,Le Houlme,2019,42.4610976475278,1264033.3051,2022,42.6491705497731,1269632.0867,5598.7816,0.188072902245231,2976920.93499989,Rouen
76367,Houppeville,2019,8.40432040252354,1757460.2137,2022,8.45167315771679,1767362.333,9902.1193,0.0473527551932502,20911389.9700003,Rouen
76377,Isneauville,2019,30.506859160949,2464630.1916,2022,31.8482963301927,2573004.0668,108373.8752,1.34143716924378,8078937.84999968,Rouen
76378,Jumièges,2019,14.5357705374872,2777455.4941,2022,14.561536665753,2782378.8158,4923.3217,0.0257661282657669,19107727.9799997,Rouen
76391,La Londe,2019,7.46361634178003,2308685.2319,2022,7.49261268030531,2317654.5325,8969.3006,0.0289963385252863,30932528.23,Rouen
76402,Malaunay,2019,26.5926708486708,2472764.5761,2022,26.8642508652833,2498017.9043,25253.3282,0.271580016612504,9298669.50999998,Rouen
76410,Maromme,2019,57.8806697228145,2393337.482,2022,57.9297859438362,2395368.4138,2030.9318,0.0491162210216842,4134951.26000007,Rouen
76429,Le Mesnil-Esnard,2019,60.1384483748775,3139224.6297,2022,60.4912000670938,3157638.2541,18413.6244,0.352751692216316,5219996.05000017,Rouen
76436,Le Mesnil-sous-Jumièges,2019,16.3894488703299,1102565.3337,2022,16.6270628056096,1118550.3061,15984.9724,0.237613935279697,6727287.43000013,Rouen
76448,Montmain,2019,14.876577551093,902444.7921,2022,14.9972715940514,909766.3491,7321.557,0.120694042958343,6066212.39999985,Rouen
76451,Mont-Saint-Aignan,2019,76.4545916463439,6077835.2573,2022,76.5369227596112,6084380.2526,6544.9953,0.0823311132673012,7949601.35999974,Rouen
76457,Moulineaux,2019,23.0140430408181,804956.3022,2022,22.9939590075255,804253.8281,-702.4741,-0.0200840332925871,3497674.44500002,Rouen
76464,La Neuville-Chant-d'Oisel,2019,8.59980652072681,1906865.8033,2022,8.60405023357074,1907806.7769,940.9736,0.00424371284392855,22173357.0250002,Rouen
76474,Notre-Dame-de-Bondeville,2019,33.7785948102289,2158523.1164,2022,34.0003126141411,2172691.3495,14168.2331,0.221717803912135,6390209.92000043,Rouen
76475,Franqueville-Saint-Pierre,2019,37.2776390552658,3195933.5735,2022,37.5815434101746,3221988.285,26054.7115,0.303904354908866,8573326.14000013,Rouen
76484,Oissel-sur-Seine,2019,24.5807875810583,5456154.5812,2022,26.0666977327451,5785979.468,329824.8868,1.48591015168678,22196825.7250001,Rouen
76486,Orival,2019,5.83914869553203,559136.9889,2022,5.84966730277992,560144.2149,1007.226,0.0105186072478887,9575659.3650002,Rouen
76497,Petit-Couronne,2019,44.8386708249997,5734282.9837,2022,46.2131217288143,5910057.383,175774.3993,1.37445090381454,12788699.7499999,Rouen
76498,Le Petit-Quevilly,2019,94.5650704689661,4115221.9266,2022,96.0846568716049,4181350.3105,66128.3839,1.51958640263879,4351735.6950001,Rouen
76513,Quevillon,2019,7.1376490433604,769154.0766,2022,7.13529602215434,768900.5147,-253.5619,-0.00235302120606029,10776014.2300003,Rouen
76514,Quévreville-la-Poterie,2019,12.4944137017379,590563.4213,2022,12.5217974067543,591857.7449,1294.3236,0.0273837050163479,4726619.71499994,Rouen
76536,Roncherolles-sur-le-Vivier,2019,12.3448338370209,664184.7656,2022,12.360694329229,665038.1021,853.3365,0.0158604922081427,5380264.92999995,Rouen
76540,Rouen,2019,79.7667729112146,17087900.5337,2022,80.1533453663447,17170713.3569,82812.8232,0.386572455130079,21422329.0100001,Rouen
76550,Sahurs,2019,10.4565982850373,1166751.5479,2022,10.4565982859335,1166751.548,0.0001,8.96216434398411e-10,11158041.2300006,Rouen
76558,Saint-Aubin-Celloville,2019,18.5726701767238,1246454.1651,2022,19.4287325115134,1303906.4567,57452.2916,0.856062334789623,6711227.59000006,Rouen
76560,Saint-Aubin-Épinay,2019,7.58539516485846,742446.8636,2022,7.5957852896018,743463.8331,1016.9695,0.0103901247433438,9787846.87500001,Rouen
76561,Saint-Aubin-lès-Elbeuf,2019,61.3635396267477,3569641.9933,2022,62.7933415731823,3652816.4826,83174.4893,1.42980194643461,5817203.52999981,Rouen
76575,Saint-Étienne-du-Rouvray,2019,58.9610305686461,10795760.8676,2022,60.1262213702799,11009107.2277,213346.3601,1.16519080163378,18309993.5049997,Rouen
76591,Saint-Jacques-sur-Darnétal,2019,14.4574858961092,2422255.3601,2022,14.5217221481182,2433017.7158,10762.3557,0.0642362520090494,16754333.2049999,Rouen
76599,Saint-Léger-du-Bourg-Denis,2019,40.1060270687047,1137474.3459,2022,40.2096082175089,1140412.0814,2937.7355,0.103581148804253,2836168.10000008,Rouen
76608,Sainte-Marguerite-sur-Duclair,2019,20.325443630472,1491584.9278,2022,20.3924900103592,1496505.1338,4920.206,0.0670463798872056,7338511.05500009,Rouen
76614,Saint-Martin-de-Boscherville,2019,14.3476953348197,1808048.6699,2022,14.4319894182567,1818671.1289,10622.459,0.0842940834369461,12601666.1749998,Rouen
76617,Saint-Martin-du-Vivier,2019,30.781273043932,1548278.7204,2022,31.2889761782925,1573815.8695,25537.1491,0.507703134360476,5029937.25499998,Rouen
76631,Saint-Paër,2019,9.31919679670614,1690048.831,2022,9.35471190226873,1696489.543,6440.712,0.0355151055625953,18135134.045,Rouen
76634,Saint-Pierre-de-Manneville,2019,8.89798084636213,913308.3888,2022,8.91741123922967,915302.7672,1994.3784,0.0194303928675339,10264220.6649995,Rouen
76636,Saint-Pierre-de-Varengeville,2019,14.1836818120911,1864255.1937,2022,14.3211522889453,1882323.8485,18068.6548,0.137470476854123,13143661.98,Rouen
76640,Saint-Pierre-lès-Elbeuf,2019,53.6771261108886,3425439.2463,2022,53.9827199618601,3444940.9083,19501.662,0.305593850971555,6381562.30500041,Rouen
76681,Sotteville-lès-Rouen,2019,93.8805498777317,6985643.5441,2022,93.869699425581,6984836.1629,-807.3812,-0.0108504521506774,7440991.29499984,Rouen
76682,Sotteville-sous-le-Val,2019,18.0175974303109,904858.1282,2022,18.017578384417,904857.1717,-0.9565,-1.90458939428595e-05,5022079.83999998,Rouen
76705,Tourville-la-Rivière,2019,33.6756514702768,2719712.0548,2022,34.3638715450885,2775294.0659,55582.0111,0.688220074811667,8076197.30000027,Rouen
76709,Le Trait,2019,16.3836260940595,2882996.2774,2022,16.3953444048398,2885058.3268,2062.0494,0.0117183107803207,17596814.4100001,Rouen
76717,Val-de-la-Haye,2019,7.29485952411567,748145.7621,2022,7.29485952411567,748145.7621,0,0,10255793.955,Rouen
76750,Yainville,2019,30.4301525298438,1009706.3297,2022,30.3500236233782,1007047.5634,-2658.7663,-0.0801289064655535,3318111.30000006,Rouen
76753,Ymare,2019,19.8035291001726,789739.9663,2022,19.9796564330535,796763.704,7023.7377,0.176127332880974,3987874.90000011,Rouen
76759,Yville-sur-Seine,2019,8.75132232998302,676757.773,2022,8.76680305193167,677954.9291,1197.1561,0.0154807219486557,7733205.88,Rouen
